epoch,train_loss,val_loss
718,0.09267410774930165,2.9223088290956287
719,0.09675295281295593,2.9360523488786487
720,0.10791865959763527,2.962081697252062
721,0.09825471866016204,2.9264055093129477
722,0.11830915364508446,2.9545121722751193
723,0.09846015480848459,2.939378665553199
724,0.10848885889236744,2.990003718270196
725,0.10043406849010633,2.897495216793484
726,0.1194572361615988,2.910855379369524
727,0.09437508487070982,2.9791765676604376
728,0.13625894171687272,2.946487433380551
729,0.11147753397146097,2.924618641535441
730,0.09817832791461395,2.8862307800187006
731,0.11150838236969252,2.935291568438212
732,0.09674004664501319,2.8911709123187594
733,0.09801155904737803,2.9135774771372476
734,0.10127020357893063,2.9221139947573342
735,0.10511169134137723,2.900485555330912
736,0.1261794455636006,2.901317927572462
737,0.1027712684411269,2.924934426943461
738,0.11186090376801215,2.88039149178399
739,0.0927637942135334,2.9143657750553555
740,0.09985925325980553,2.9342819915877447
741,0.10027163938547556,2.9338596595658197
742,0.10838951680522699,2.960110525290171
743,0.0978360697053946,2.9522647857666016
744,0.101494525000453,2.934833135869768
745,0.09637814306009274,2.918965948952569
746,0.11391935646533966,2.945155084133148
747,0.09606304108523406,2.9310726589626737
748,0.1088398634814299,2.9097896218299866
749,0.10082461762313659,2.9347134033838906
750,0.11107085883044279,2.933403730392456
751,0.1194848598769078,2.9577842487229242
752,0.10911534980226022,2.933611426088545
753,0.13741145606797475,2.8728345036506653
754,0.1036294323607133,2.943567434946696
755,0.12105013627845507,2.9231580760743885
756,0.11355540988823543,2.918062580956353
757,0.12419885302392336,2.9453435473971896
758,0.10915309425729972,2.9287166463004217
759,0.1055754792661621,2.9802602728207908
760,0.1116602796774644,2.9065610700183444
761,0.08512767667953784,2.9304553932613797
762,0.10705536664105379,2.9462506108813815
763,0.10921951059538584,2.9059721165233188
764,0.10961831011451208,2.9194671048058405
765,0.09433542369649961,2.9298162725236683
766,0.10429356368974997,2.945804966820611
767,0.10608745624239628,2.949919190671709
768,0.11265576051977964,2.89938622713089
769,0.1141308135424669,2.9202578928735523
770,0.09958165714947077,2.9776092370351157
771,0.10938888515990514,3.0052787330415516
772,0.13163790856129848,2.964735143714481
773,0.12893659097070878,3.0275109741422863
774,0.0979888607819493,2.926017853948805
775,0.10379668915501007,2.908696062035031
776,0.10458426054280538,2.8981960084703235
777,0.11945105203642295,2.915553649266561
778,0.11538936836788287,2.8801709281073675
779,0.12038524987605902,2.9127543105019464
780,0.10059649531657879,2.9213068220350475
781,0.10191257618940794,2.9385073714786105
782,0.11648520841621436,2.931323660744561
783,0.10406548131543857,2.9624814457363553
784,0.09162548287556721,2.925039894051022
785,0.12458749430683944,2.956358697679308
786,0.09550563880743888,2.9246088133917914
787,0.10428731796833185,2.9279214673572116
788,0.10265285771053571,2.9458532995647855
789,0.0996814733514419,2.9157718883620367
790,0.10528670553691112,2.962929275300768
791,0.09795144772013793,2.9551335242059498
792,0.10813857202346508,2.989319794707828
793,0.10724279530919516,2.9277495278252497
794,0.1008421381505636,2.979983753628201
795,0.11475058089082057,2.9454642799165516
796,0.08529259828993907,2.929432491461436
797,0.09904288944716637,2.9335364368226795
798,0.0963137399405241,2.942239138815138
799,0.10018803322544464,2.941171851423052
800,0.1067022422185311,2.9119570122824774
801,0.09713425429967734,2.9322998258802624
802,0.10106653608381748,2.9755992359585233
803,0.11008247400705631,2.92386085457272
804,0.11130319111622297,2.9078918430540295
805,0.11384098204569175,2.9073628981908164
806,0.1069348059881192,2.952594776948293
807,0.1184515264744942,2.8883791830804615
808,0.08815059802280023,2.9530056185192533
809,0.10093204748745148,2.9851223164134555
810,0.1145353619582378,2.8955827487839594
811,0.11865254752337932,2.9375888307889304
812,0.1126161126849743,2.9288729429244995
813,0.11062080745513622,2.8977556626001992
814,0.11305724952656489,2.933767464425829
815,0.10870269405154082,2.994872603151533
816,0.09965819269418716,2.921918292840322
817,0.10605633373443897,2.949482368098365
818,0.11406854938429135,2.9611839718288846
819,0.12011905281016459,2.923413395881653
820,0.11153586836388478,2.951222254170312
821,0.09288096258846613,2.951714701122708
822,0.09876318682844822,2.9772925111982556
823,0.11579584092474901,2.8974097437328763
824,0.10782417027423015,2.9358657664722867
825,0.11259306772397115,2.9192989534801908
826,0.12063667032007988,2.940375142627292
827,0.09451947619135563,3.0076070295439825
828,0.10018098832896123,2.918841600418091
829,0.11536205239020861,2.9292908310890198
830,0.10729919588909699,2.972191724512312
831,0.09953026467790971,2.9641570250193277
832,0.10332530706834335,2.980575594637129
833,0.10276039729897793,2.944086061583625
834,0.1253185259608122,2.9273349046707153
835,0.12023617252707482,2.9103792243533664
836,0.08920055405738261,2.8871155116293163
837,0.12801449414915764,2.903306225935618
838,0.111459430708335,2.9044386479589672
839,0.10132300552840416,2.9062570134798684
840,0.0985032318589779,2.9649141232172647
841,0.0910878042762096,2.9117643568250866
842,0.11896053135681611,2.9471484820048013
843,0.11648982677322167,2.978905108239916
844,0.09143094249929373,2.9245312213897705
845,0.13346802577949488,2.9008791976504855
846,0.09744545015004966,2.931515051258935
847,0.11076854391453358,2.9145555893580117
848,0.11889694132483923,2.9262796441713967
849,0.11934113195882394,2.9412410391701593
850,0.11469640714617876,2.971671071317461
851,0.12930471130575125,2.885119226243761
852,0.11711586610629009,2.9932315746943154
853,0.10268683532396188,2.927251822418637
854,0.09902059186536533,2.9238943060239158
855,0.1146399470189443,2.968856785032484
856,0.1167566021761069,2.9151591195000544
857,0.12056925121981364,2.950871725877126
858,0.11074454638247307,2.9368083675702414
859,0.12102698531861489,2.9273939861191645
860,0.11131156525359703,2.91780459218555
861,0.11483850400321759,2.8941610786649914
862,0.13111896947599375,2.910917388068305
863,0.10741687737978421,2.9881462852160134
864,0.10259024198525227,2.9734643432829113
865,0.10564774200320244,2.928601384162903
866,0.10335268137546685,2.93889852364858
867,0.10380248160889516,2.8859435319900513
868,0.08842013486875938,2.9437009493509927
869,0.11600180596399766,2.9156190620528326
870,0.11224725315204033,2.942334440019396
871,0.10637316345595396,2.9875901606347828
872,0.11043730234870544,2.950393040974935
873,0.09902142991240208,2.9709536830584207
874,0.11186969864826936,2.9903706709543862
875,0.14695867950526567,2.9675825436909995
876,0.11616277624494754,2.9241009420818753
877,0.11914023948976626,2.90241840812895
878,0.12137617382865686,2.957333081298404
879,0.100390197795171,2.8902903927697077
880,0.10465155587746547,2.9223240547709994
881,0.10521999104664875,2.937344272931417
882,0.13247235864400864,2.9302881360054016
883,0.11387007786677433,2.9437800645828247
884,0.1087528498413471,2.9024828341272144
885,0.1265114331474671,2.8984726534949408
886,0.10332186021483862,2.9335025681389704
887,0.10521505019412591,2.9332827859454684
888,0.10129838668956206,2.9279898272620306
889,0.11238321458490995,3.0300751659605236
890,0.11423174254596233,2.959410031636556
891,0.0987760102806183,2.942606872982449
892,0.1130071282100219,2.9507968955569797
893,0.09235229242879611,2.910219450791677
894,0.09728514961898327,2.98029359181722
895,0.11054821192071988,2.898600068357256
896,0.1181939856077616,2.9153775440322027
897,0.11301367898973134,2.9513585699929132
898,0.09341124473856045,2.9336669709947376
899,0.10620365460904745,2.9392298460006714
900,0.10588244503507248,2.9596554703182645
901,0.11033208671097572,2.9381418095694647
902,0.11019152712363463,2.911717176437378
903,0.12894674725830554,2.9530016448762684
904,0.10758494803538689,2.978318406475915
905,0.11904955526384023,2.9254029194513955
906,0.11821783066082459,2.928798576196035
907,0.10138881418567437,2.934112548828125
908,0.10135733002366928,2.8945493631892734
909,0.1185532510997011,2.9297688669628568
910,0.1089663410702577,2.91648006439209
911,0.09917483281057615,2.9371110465791492
912,0.09279823241612085,2.9675270318984985
913,0.11259323289761176,2.917819725142585
914,0.09795132090265934,2.9528322683440313
915,0.10144831833357994,2.935583326551649
916,0.12827469273828543,2.885487563080258
917,0.10756845660507679,2.919802811410692
918,0.11703905477546729,2.940480444166395
919,0.09708941067354038,2.9228117598427668
920,0.08925890507033238,2.938856495751275
921,0.11419210760639265,3.015633874469333
922,0.10640673605868449,2.918411433696747
923,0.10980053807680423,2.9628833333651223
924,0.10211540158264912,2.9471632970703974
925,0.1006039948704151,2.923654251628452
926,0.12401895331075559,2.882130437427097
927,0.10662737445762524,2.938778837521871
928,0.11387739651478254,2.908055153157976
929,0.09477696948899672,2.8825207153956094
930,0.10670308499382092,2.9351087941063776
931,0.11358857839726484,2.9335012369685702
932,0.09492943708140117,2.9455892708566456
933,0.10587448946271952,2.903528266482883
934,0.11656820122152567,2.9218165477116904
935,0.1323193287333617,2.930052121480306
936,0.11926981574640824,2.941957652568817
937,0.09545757850775352,2.9416156013806662
938,0.09914666975920017,2.9616952737172446
939,0.10564169683135473,2.9845670329199896
940,0.11208616883422319,2.9572609663009644
941,0.11013752898344627,2.927055021127065
942,0.11204333374133477,2.9352805813153586
943,0.09937049351059474,2.9702663024266562
944,0.10000482172920154,2.92741412586636
945,0.10815680304972025,2.9911858439445496
946,0.11423098860451808,2.90305452214347
947,0.11768232943633428,2.9157923327551947
948,0.10167334655729623,2.985782139831119
949,0.11501301621588376,2.904992765850491
950,0.12012003273344957,2.985288249121772
951,0.12837820864067628,2.90730177031623
952,0.11492966287411176,2.9538252817259893
953,0.10450886443543893,2.9090293645858765
954,0.1307860205952938,2.931430803404914
955,0.10131953536317899,2.8939260840415955
956,0.10787463779919422,2.9349597692489624
957,0.1064996110705229,2.974338822894626
958,0.10921331237141903,2.9650562935405307
959,0.11143787202353661,2.950377537144555
960,0.11202982538021528,2.9035128487481012
961,0.0960760274472145,2.9080576499303183
962,0.11925958859232756,2.9121236867374845
963,0.1055916001017277,2.9595028162002563
964,0.0943130251020193,2.9346779386202493
965,0.12238891838261715,2.964282863669925
966,0.10811787803585712,2.9454914927482605
967,0.10830263246137362,2.934278024567498
968,0.11489356137239017,2.8912663194868298
969,0.10226214184210851,2.903672138849894
970,0.08591915741562843,2.920541081163618
971,0.10322781428694724,2.923893107308282
972,0.10903686091590387,2.9050072696473865
973,0.08999839533980077,2.920806646347046
974,0.10949831622151228,2.903070780966017
975,0.09995454546923821,2.931999166806539
976,0.11732787879613729,2.9087049696180554
977,0.1030245044770149,2.90796822309494
978,0.1104907786903473,2.9196361435784235
979,0.1242366152887161,2.9068700075149536
980,0.11563952719936003,2.9535462723837957
981,0.11378324963152409,2.9243368373976812
982,0.11187212577519509,2.9545257555113897
983,0.11545124905040631,2.920762128300137
984,0.09155078541774016,2.932669268714057
985,0.109293721558956,2.9675046271748013
986,0.12399373449958288,2.944075624148051
987,0.08875932118927057,2.9396920800209045
988,0.09702455372764514,2.9099419713020325
989,0.09502814647096854,2.932198577457004
990,0.10410895308909508,2.9407439364327326
991,0.12124321337502736,2.930829750166999
992,0.10935233733974971,2.9348104728592768
993,0.10734658221212717,2.925830708609687
994,0.09585203938186168,2.923044787512885
995,0.1110558730765031,2.9427590701315136
996,0.11251703129651455,2.923328611585829
997,0.09257648945427858,2.923075622982449
998,0.11174497322107736,2.945977065298292
999,0.11405180262831541,2.8989718887541027
1000,0.09679938778281212,2.8916701210869684
