circuit_idx,circuit,r2,r2_baseline,r2_gain,rmse,mae,pearson,spearman,best_alpha,val_preds,val_true,val_X_pca,train_losses,val_losses
2,"               ┌───┐┌───┐┌───┐┌───┐┌───┐          ┌───┐                                                  ┌───┐┌───┐┌───┐┌───┐┌───┐┌───┐               
 -1.40186262e+00  3.58986072e-02 -7.41407037e-01 -2.15376616e+00
  1.42587632e-01 -7.71889627e-01  9.68636945e-02  2.39115804e-01
 -2.74007589e-01 -6.06295615e-02  1.67989627e-01  2.03552708e-01
  1.88311562e-01  2.84839481e-01  4.93137211e-01  3.30563426e-01
 -3.34972680e-01  3.45804811e-01  6.65871620e-01  4.06769902e-01
  1.57828778e-01  9.04651642e-01  5.64263165e-01 -1.02591097e+00
  9.09732223e-01  1.12311029e+00  8.08123708e-01 -6.09315813e-01
  3.30563426e-01 -3.24811846e-01 -1.65588403e+00 -2.16900754e+00
 -1.06655443e+00 -6.95683122e-01 -5.73752701e-01 -1.05131304e+00
 -8.07452440e-01 -7.31246233e-01 -6.19476676e-01 -6.39798343e-01
  3.25483114e-01  1.37507081e-01  1.32426783e-01 -1.52077183e-01
  2.10363317e+00  6.45549953e-01  8.53847682e-01  9.30053890e-01
  1.12105086e-01 -8.93819749e-01  1.32426783e-01 -3.65455240e-01
 -5.99154949e-01 -2.89248765e-01 -8.78578603e-01 -2.99409598e-01
 -4.36581165e-01  3.25483114e-01 -4.77224797e-01  3.96609068e-01
 -1.27485192e+00  4.62654680e-01  2.59437501e-01  2.68788218e+00
  2.29160881e+00  1.30092549e+00  1.20947754e+00 -6.65200591e-01
 -2.99409598e-01 -1.38662136e+00  1.58034909e+00  1.67179644e+00
 -3.80696625e-01  4.52493846e-01  7.16676116e-01  1.35680997e+00
  6.55710757e-01  2.59643483e+00  1.07230628e+00 -9.82532557e-03
  2.18794107e-01  6.04906559e-01 -3.01470216e-02 -1.16308260e+00
  5.74424028e-01  1.22265935e-01 -1.05639362e+00 -8.27774167e-01
 -1.20880628e+00 -9.80187118e-01 -6.75361454e-01 -8.07452440e-01
 -2.84168452e-01  1.01944238e-01 -1.04623270e+00 -1.26977146e+00
 -9.85267639e-01 -9.85267639e-01 -1.36629963e+00 -1.17832375e+00
 -1.09703696e+00 -1.66604495e+00  1.04690397e+00 -6.90602601e-01
  4.82976377e-01  2.23874405e-01  9.68636945e-02  2.59437501e-01
 -3.52273248e-02  1.18407536e+00 -1.18848455e+00 -6.44878864e-01
  1.27346233e-01 -4.72144246e-01  9.19893324e-01 -4.51822549e-01
 -4.56902862e-01 -7.61728764e-01  2.11887431e+00  2.27636766e+00
  1.78864658e+00  1.76324439e+00  1.74292266e+00  2.19000053e+00
  8.69088829e-01  2.08331132e+00  8.69088829e-01  8.79249930e-01
  1.17391467e+00  5.43941438e-01  3.55965674e-01 -2.63846755e-01
 -1.17324340e+00 -1.43234527e+00 -7.56648242e-01 -1.62238032e-01
 -1.09703696e+00 -4.82305080e-01  6.35389090e-01 -1.31549537e+00
  1.82420945e+00  4.82976377e-01  3.91528517e-01  7.14616925e-02
 -3.34972680e-01  1.56002688e+00  2.13713557e-01  2.44196102e-01
  2.59437501e-01  2.79965186e+00  1.47667930e-01  8.16225410e-02
 -9.44624007e-01 -1.62238032e-01  1.04963686e-02  5.13458908e-01
 -3.24811846e-01  5.41606639e-03 -8.60318020e-02 -9.61926505e-02
  7.06515253e-01 -2.43525058e-01 -4.82305080e-01  2.39115804e-01
  1.12105086e-01  7.77641177e-01 -3.09570432e-01  5.18539250e-01
 -5.38189888e-01 -2.33364210e-01  2.57377606e-02  3.71206820e-01
 -9.14141476e-01  8.08123708e-01 -2.28283659e-01 -1.49056287e-02
  1.07024543e-01  2.15443707e+00  2.06298971e+00 -1.34089756e+00
 -8.63337219e-01  8.38606536e-01  4.57574129e-01 -6.90602601e-01
 -1.05639362e+00 -1.50855160e+00 -3.50214064e-01 -8.88739467e-01
 -9.85267639e-01 -9.09061193e-01 -7.58707151e-02 -3.75616074e-01
  7.65419975e-02 -2.07961977e-01 -4.74478118e-03 -3.60374928e-01
 -6.49959207e-01  1.78150713e-01  4.47413296e-01  1.73070163e-01
  5.11399992e-02  9.17833894e-02 -8.68417799e-01  3.76287371e-01
  3.58986072e-02  1.05198407e+00 -8.32854688e-01 -1.69652760e+00
  5.59182882e-01 -2.00135326e+00 -1.91498590e+00 -2.68927068e-01
 -1.46996886e-01  7.52238929e-01  3.71206820e-01  9.19893324e-01
  2.23874405e-01  1.57828778e-01  1.70735979e+00  1.01944238e-01
  8.58928204e-01 -2.99409598e-01  4.09789123e-02 -1.34089756e+00
 -9.90347922e-01 -1.07163477e+00 -1.77273393e+00  5.08378386e-01
 -2.33364210e-01 -1.84894037e+00 -1.66096449e+00 -1.05639362e+00
 -1.32565629e+00 -8.88739467e-01 -7.10924268e-01 -6.29637480e-01
  3.86448205e-01  7.16676116e-01  1.83231011e-01  1.54986632e+00
  1.01134074e+00  9.30053890e-01  6.86193585e-01  7.01434731e-01
  4.88056690e-01  1.07024543e-01  9.80858386e-01  1.00118005e+00
  4.22011048e-01 -1.87640280e-01  6.15067422e-01 -4.74478118e-03
  6.55710757e-01  1.88311562e-01 -1.31755501e-01 -1.25961065e+00
  1.04963686e-02 -1.26469111e+00 -4.82305080e-01 -1.77479431e-01
 -9.82532557e-03  6.63811490e-02 -4.56902862e-01 -1.38154089e+00
 -7.92211294e-01 -5.17868161e-01 -5.17868161e-01  1.52748480e-01
 -2.15884638e+00 -1.29009330e+00 -1.37646055e+00 -1.43742573e+00
 -9.61926505e-02 -1.35613883e+00 -7.36326516e-01  1.11802971e+00
 -1.09195638e+00 -9.44624007e-01 -4.92465943e-01 -7.21085370e-01
 -3.75616074e-01  1.51938355e+00  1.01134074e+00  5.99826217e-01
 -1.31755501e-01  5.79504550e-01 -4.74478118e-03 -2.48605356e-01
  8.58928204e-01  5.33780634e-01  8.33525956e-01 -5.94074667e-01
  3.50885123e-01  8.13204288e-01  9.40214992e-01 -4.11179155e-01
 -5.53431034e-01 -4.01018322e-01 -8.07452440e-01  1.46857953e+00
  1.42793620e+00  1.46857953e+00  1.49398184e+00  1.10786915e+00
  8.64008248e-01  2.24080443e+00  4.67734993e-01 -1.01066959e+00
  7.77641177e-01  5.99826217e-01  3.05161417e-01  3.00080895e-01
 -3.60374928e-01 -7.05843985e-01 -5.02626777e-01 -9.61926505e-02
 -1.03099132e+00 -1.49839079e+00 -8.60318020e-02 -1.08687615e+00
  3.05161417e-01  5.54102302e-01  1.08754742e+00  6.45549953e-01
  3.86448205e-01  4.67734993e-01 -1.87640280e-01 -7.46487379e-01
 -1.20880628e+00 -9.82532557e-03  1.55769140e-02  3.00080895e-01
  3.45804811e-01  5.79504550e-01  3.86448205e-01  1.46857953e+00
  1.30600548e+00 -1.26469111e+00 -1.20372593e+00 -9.54784870e-01
 -4.26420301e-01 -6.55039728e-01 -2.99409598e-01  9.68636945e-02
 -1.18848455e+00 -7.71889627e-01 -8.60318020e-02  1.98472410e-01
  3.05161417e-01  4.57574129e-01  3.35521385e-04  1.67989627e-01
  1.47667930e-01  7.06515253e-01 -3.34972680e-01  1.67989627e-01
 -1.58475816e+00 -1.87640280e-01 -4.74478118e-03  1.27346233e-01
  5.62203042e-02  5.11399992e-02 -8.78578603e-01 -6.09315813e-01
  7.87802041e-01  5.03298044e-01 -1.06655443e+00 -1.17324340e+00
 -1.36121929e+00  1.72260094e+00 -3.90857458e-01  5.41606639e-03
 -6.95683122e-01 -6.49959207e-01 -6.80441737e-01 -1.06147385e+00
 -9.70026255e-01 -5.99154949e-01 -3.14650983e-01 -7.87130773e-01
 -8.17613304e-01 -1.24944985e+00 -3.29892129e-01 -3.80696625e-01
 -3.60374928e-01  4.22011048e-01 -2.18122825e-01 -2.13042513e-01
 -8.68417799e-01 -6.60120070e-01 -7.71889627e-01 -7.26165652e-01
 -7.76969910e-01 -6.80441737e-01  8.28445435e-01  4.11850214e-01
 -6.90602601e-01  1.04963686e-02 -5.17868161e-01  9.60536718e-01
  4.77895826e-01  8.58928204e-01  5.38860917e-01 -2.58766204e-01
 -6.65200591e-01 -8.73498082e-01 -2.48605356e-01 -3.40053231e-01
  6.65871620e-01 -1.82353830e+00  7.31917262e-01 -6.34718060e-01
  4.47413296e-01  3.76287371e-01 -5.63591897e-01 -1.03099132e+00
  1.31616664e+00 -6.90602601e-01  4.32172149e-01  5.74424028e-01
 -1.57157734e-01 -5.07707357e-01 -3.09570432e-01 -1.54411471e+00
  9.50375617e-01  2.47958469e+00  3.00080895e-01 -1.31755501e-01
  3.00080895e-01 -5.28029025e-01 -6.80441737e-01 -9.19221997e-01
  1.66163588e+00  9.96099532e-01 -3.60374928e-01 -6.55039728e-01
  1.47667930e-01 -1.70668840e+00 -9.59865391e-01  3.96609068e-01
  2.08839202e+00  3.76287371e-01 -1.88450336e+00  2.08839202e+00
  1.98472410e-01  3.08180638e-02 -1.00050879e+00 -9.34463143e-01
 -9.64945734e-01 -6.39798343e-01  7.67480373e-01  9.04651642e-01
  6.35389090e-01  6.55710757e-01  4.88056690e-01 -4.82305080e-01
 -5.12787640e-01  1.91057682e+00  5.23619771e-01  3.61045957e-01
 -6.06295615e-02  4.60594557e-02 -1.03099132e+00  6.35389090e-01
  1.18407536e+00  9.55456138e-01  5.79504550e-01  1.39237285e+00
  1.27552319e+00  1.06722569e+00 -5.38189888e-01  1.67179644e+00
 -5.22948503e-01 -6.34718060e-01 -8.88739467e-01  1.97662234e+00
  2.02742648e+00  1.74800324e+00  1.46857953e+00  5.54102302e-01
 -4.36581165e-01  4.62654680e-01  3.10241729e-01 -9.49704528e-01
  3.50885123e-01 -8.12533021e-01 -7.21085370e-01 -8.68417799e-01
 -9.59865391e-01 -7.10924268e-01 -1.43234527e+00  3.86448205e-01
 -1.56951690e+00 -3.80696625e-01 -7.36326516e-01 -9.49704528e-01
  6.30308807e-01 -1.48314953e+00 -1.00050879e+00  1.11294961e+00
 -5.99154949e-01  4.88056690e-01 -2.84168452e-01 -4.53881696e-02
 -1.49331033e+00  3.35521385e-04 -9.95428503e-01  4.37252432e-01
  4.82976377e-01  4.09789123e-02 -3.55294377e-01  6.76032484e-01
  5.43941438e-01  9.65617239e-01 -9.19221997e-01 -6.55039728e-01
 -3.70535761e-01 -2.07961977e-01 -5.55490181e-02  8.84329975e-01
  2.57377606e-02  3.58986072e-02  6.91273868e-01 -8.88739467e-01
 -6.85522258e-01 -5.73752701e-01 -9.64945734e-01 -8.07452440e-01
 -5.38189888e-01 -1.20372593e+00 -8.98900330e-01  4.82976377e-01
  5.33780634e-01  3.20402563e-01 -1.73209047e+00 -7.36326516e-01
 -7.56648242e-01 -8.68417799e-01 -7.56648242e-01 -1.04623270e+00
 -4.92465943e-01 -5.12787640e-01 -5.63591897e-01 -6.80441737e-01
 -1.21594645e-01  9.19893324e-01 -2.48605356e-01 -2.17916822e+00
 -1.75241220e+00  1.47667930e-01  4.60594557e-02 -1.23420858e+00
 -2.05215764e+00 -4.53881696e-02  1.04963686e-02  1.93391860e-01
  7.82721519e-01 -6.65200591e-01 -6.65200591e-01  4.62654680e-01
  1.88311562e-01 -1.63556230e+00 -6.49959207e-01  1.13327134e+00
  1.21455812e+00 -8.48096073e-01 -5.83913565e-01 -8.48096073e-01
 -8.32854688e-01  3.81367654e-01 -5.48350751e-01 -1.99861731e-02
  6.63811490e-02  1.93089843e+00  1.82420945e+00  1.82420945e+00
  1.46857953e+00  1.97154188e+00 -8.63337219e-01 -1.46996886e-01
 -1.26675189e-01 -7.07904100e-02  6.65871620e-01 -1.72398880e-01
 -4.53881696e-02  2.19000053e+00  1.05706465e+00  1.39237285e+00
  6.25228226e-01]","[[ 1.6226348  -2.438927   -0.5301489  ... -0.9281977  -2.630218
   1.7189149 ]
 [ 1.4618763  -2.250227   -0.59350944 ... -0.91346675 -2.3493075
   2.2611327 ]
 [ 1.8394171  -3.6227012  -0.9196739  ...  3.8626556  -1.8897375
  -0.55386126]
 ...
 [-4.664351    1.8181652  -1.5571866  ...  5.6721306  -1.2949312
  -0.8685295 ]
 [ 1.2445036   1.3484021  -0.13632932 ...  0.01980948 -1.0761145
  -1.3321803 ]
 [ 2.4244406  -1.6469027  -1.3615397  ... -0.8510964  -1.5917313
   0.43292487]]",[],[]
6,

"     ┌───┐                                        ┌───┐               ┌───┐┌───┐┌───┐┌───┐                         ┌───┐┌───┐┌───┐                         
q_0: ┤ T ├────────────────────────────────────────┤ X ├────────────■──┤ X ├┤ T ├┤ T ├┤ T ├──────────────────────■──┤ X ├┤ T ├┤ T ├─────────────────────────
     ├───┤┌───┐          ┌───┐                    └─┬─┘            │  └─┬─┘├───┤└───┘└───┘     ┌───┐┌───┐       │  └─┬─┘├───┤└───┘     ┌───┐┌───┐          
q_1: ┤ T ├┤ H ├──────────┤ X ├───────■─────────■────┼──────────────┼────■──┤ H ├──■────────────┤ X ├┤ H ├──■────┼────■──┤ X ├──■───────┤ X ├┤ X ├──────────
     └───┘├───┤          └─┬─┘┌───┐┌─┴─┐┌───┐  │    │              │  ┌───┐├───┤  │            └─┬─┘└───┘  │    │       └─┬─┘┌─┴─┐┌───┐└─┬─┘└─┬─┘          
q_2: ──■──┤ T ├───────■────┼──┤ T ├┤ X ├┤ T ├──┼────┼──────────────┼──┤ X ├┤ H ├──┼──────────────┼─────────┼────┼─────────┼──┤ X ├┤ H ├──┼────┼────────────
     ┌─┴─┐├───┤┌───┐  │    │  └───┘└───┘├───┤┌─┴─┐  │  ┌───┐┌───┐┌─┴─┐└─┬─┘├───┤  │  ┌───┐┌───┐  │  ┌───┐  │    │         │  ├───┤├───┤  │    │  ┌───┐     
q_3: ┤ X ├┤ H ├┤ T ├──┼────┼────────────┤ X ├┤ X ├──┼──┤ H ├┤ T ├┤ X ├──■──┤ H ├──┼──┤ X ├┤ T ├──┼──┤ T ├──┼────┼─────────■──┤ H ├┤ T ├──┼────■──┤ T ├─────
     └───┘└───┘└───┘┌─┴─┐  │  ┌───┐┌───┐└─┬─┘├───┤  │  ├───┤└───┘└───┘     └───┘┌─┴─┐└─┬─┘└───┘  │  └───┘┌─┴─┐┌─┴─┐          └───┘└───┘  │  ┌───┐├───┤┌───┐
q_4: ───────────────┤ X ├──┼──┤ X ├┤ T ├──┼──┤ X ├──■──┤ H ├────────────────────┤ X ├──┼─────────┼───────┤ X ├┤ X ├──────────────────────■──┤ T ├┤ H ├┤ H ├
     ┌───┐          └───┘  │  └─┬─┘└───┘  │  └─┬─┘┌───┐├───┤┌───┐               └───┘  │         │  ┌───┐├───┤├───┤┌───┐                    └───┘└───┘└───┘
q_5: ┤ H ├─────────────────■────■─────────■────■──┤ T ├┤ H ├┤ H ├──────────────────────■─────────■──┤ H ├┤ T ├┤ H ├┤ H ├───────────────────────────────────
     └───┘                                        └───┘└───┘└───┘                                   └───┘└───┘└───┘└───┘                                   ",
     
0.38435763120651245,0.3838115930557251,0.0005460381507873535,0.7230854306485329,0.5776135921478271,0.6225619,0.6111189975131166,100.0,"[ 5.39544821e-01  5.45473099e-01  3.32514167e-01  4.28644329e-01
 -2.07060371e-02  5.23599803e-01  1.46517053e-01  8.63948166e-01
  8.10365736e-01 -9.69731033e-01 -1.68015927e-01  1.81311265e-01
 -7.37904727e-01 -8.04376364e-01 -8.15881312e-01 -1.42003030e-01
 -5.77661216e-01 -8.83597255e-01  1.94190800e-01  7.99064413e-02
 -4.57065850e-01  5.13036251e-01  6.99235022e-01  6.99235022e-01
 -3.43371719e-01 -4.27199434e-03 -9.42141842e-03 -4.94519949e-01
 -4.18844193e-01 -2.16135994e-01 -1.96128134e-02  3.28165919e-01
  1.21786045e-02  1.05624072e-01 -4.77916092e-01 -7.27587521e-01
 -2.25043744e-01  5.20240545e-01 -1.72183245e-01 -7.83025324e-01
 -8.25365126e-01  1.59842029e-01  8.09957758e-02 -1.31301790e-01
 -5.74190497e-01 -3.57947052e-01 -3.04545779e-02 -1.07135928e+00
 -1.39659977e+00  2.16748878e-01  8.61252725e-01 -4.70999330e-01
 -5.71000993e-01  9.13290501e-01 -2.47197479e-01 -1.98557645e-01
  8.75459686e-02  7.29860216e-02  1.42598242e-01  5.12386858e-01
  8.43317032e-01 -1.17424560e+00  6.95376456e-01 -8.93913031e-01
  5.94192922e-01  5.00100553e-01 -4.39147890e-01 -3.01098913e-01
 -8.12573060e-02  2.06393003e-01  3.60254198e-01  1.66058123e-01
  6.15878440e-02  1.89290524e-01  1.85286120e-01  3.82193357e-01
  2.10153520e-01  1.45410746e-01  2.89172232e-01 -8.40639323e-02
  4.75852750e-02  9.27496627e-02  2.52904028e-01  6.62656426e-01
  4.73307520e-01  1.97484910e-01 -9.06454444e-01 -3.69240850e-01
  9.83019639e-03 -2.94022977e-01  6.43951476e-01 -1.11106336e+00
 -1.47343338e-01  3.95948946e-01  7.46270478e-01  4.71491367e-01
  4.75022107e-01  4.35875207e-01  7.16196239e-01  5.10818541e-01
  6.37922168e-01  3.16502213e-01  5.49140990e-01  4.07326072e-01
  4.06725407e-01  5.15948474e-01  6.25942528e-01  6.74575984e-01
 -6.76509812e-02 -6.28165960e-01 -2.84729153e-01 -1.15399016e-02
  5.61541785e-03  1.49212137e-01  1.12657525e-01  1.72195788e-02
  4.33635451e-02 -4.96747226e-01 -5.19844770e-01 -2.10670441e-01
  2.99538821e-01  1.20476238e-01  2.61139330e-02  3.69003356e-01
  3.14700603e-01  2.67761886e-01  2.32021332e-01 -1.85392141e-01
 -3.37227315e-01 -3.03555161e-01 -5.18072665e-01 -4.88129556e-01
  2.01535732e-01 -5.78486383e-01 -5.04931450e-01 -7.43245900e-01
 -1.73340440e-01  6.91243485e-02 -5.72578132e-01  3.65886301e-01
  3.80310029e-01  2.27873355e-01  3.42959493e-01  2.46912181e-01
  3.42392027e-01  3.85534197e-01  5.41022979e-02 -4.15424794e-01
 -3.36815745e-01 -1.52449399e-01 -6.92273796e-01 -5.90871096e-01
 -8.16830039e-01 -5.64599335e-01 -7.93987572e-01 -6.84775293e-01
 -4.36873704e-01 -2.73316830e-01 -3.89986187e-01 -1.74571559e-01
  3.65358032e-02  4.83180493e-01  5.38129032e-01  4.94323283e-01
  3.65187794e-01 -1.71864733e-01 -3.47207129e-01 -8.44170034e-01
 -2.47093573e-01 -9.17282626e-02 -8.76964390e-01 -5.26338041e-01
 -9.74423110e-01 -5.29511333e-01 -9.34183300e-01 -9.37278047e-02
 -9.66217577e-01 -1.03698194e+00 -1.20636630e+00 -3.91734272e-01
 -5.90502918e-01 -6.99348629e-01 -2.40765676e-01 -7.88241904e-03
 -1.94941133e-01 -3.09233610e-02 -5.33705890e-01 -6.13513350e-01
 -4.20896113e-01 -6.95355594e-01 -3.64053130e-01 -3.92668158e-01
 -6.47448063e-01 -9.45304036e-01 -1.00226760e+00 -7.28175581e-01
  1.07103407e+00  7.03361213e-01  2.38958940e-01  2.90322781e-01
  8.46851338e-03  3.52018047e-03 -6.70514762e-01  1.40441850e-01
 -5.09312674e-02 -1.02933599e-02 -4.38935719e-02  1.29271090e-01
 -8.44070762e-02 -1.72755337e+00  2.07798541e-01 -3.06472212e-01
  4.02976215e-01  2.28816867e-01  2.33630389e-01  3.90993208e-01
  2.31447935e-01  1.29018533e+00  6.22838616e-01 -1.74834788e-01
 -9.54215467e-01  4.02384132e-01 -3.36033076e-01 -3.15660030e-01
  1.89779341e-01 -3.24537884e-03  6.35420740e-01  5.96392490e-02
 -8.83154750e-01 -1.79347862e-02  1.65323049e-01 -1.07396387e-01
 -4.20833938e-02  4.21749979e-01 -5.33684433e-01 -1.43019900e-01
  6.02876656e-02 -1.17876969e-01  5.01780771e-02  7.02250078e-02
  1.51626691e-01  1.38580995e-02 -1.83414698e-01 -4.09381896e-01
 -6.25688076e-01 -2.63086855e-01  6.86825693e-01  3.82239036e-02
  2.67553478e-01  2.37058014e-01  1.53943032e-01 -2.70090163e-01
 -4.76771206e-01 -5.68688869e-01 -6.69544101e-01  6.04342520e-01
  4.77215141e-01  6.29408062e-01 -3.26074690e-01  1.22965433e-01
 -3.16022903e-01  1.52446485e+00 -1.49577454e-01  1.99988127e-01
  1.75845432e+00  6.72569871e-01  1.06738031e+00  1.40657052e-01
  1.68446875e+00  4.17969197e-01 -7.12075174e-01  1.69377595e-01
  1.49122500e+00  4.44651216e-01 -8.39376748e-01  6.31756663e-01
  9.02071357e-01  8.04198086e-01  7.51159430e-01  8.01569283e-01
  5.63753009e-01  9.32608306e-01  8.22758555e-01  8.10749590e-01
  7.69526720e-01  5.46513140e-01  4.82655048e-01  1.34498775e-01
  8.32829997e-02 -1.78112000e-01  7.70536602e-01 -3.15137841e-02
 -1.32352367e-01  1.34214507e-02  1.09538603e+00 -5.80001712e-01
 -6.12057030e-01 -1.13735341e-01  1.00054991e+00  8.64860296e-01
 -3.86673987e-01  3.19362402e-01 -2.96792060e-01  4.34002966e-01
 -8.00345838e-01 -2.57288162e-02  3.60717744e-01 -5.32897592e-01
 -5.58283210e-01 -5.83794527e-02 -4.85855728e-01  2.21734052e-04
  1.52444214e-01 -2.40000710e-01  3.07298303e-01  1.64120674e+00
 -5.69870286e-02 -5.84798872e-01  9.02325213e-01 -1.31067723e-01
 -5.69852948e-01 -6.25614747e-02 -7.71405026e-02 -2.41924137e-01
  7.56411731e-01 -1.23765039e+00  5.06995618e-01  7.43273646e-02
 -1.86328128e-01  1.57707423e-01 -3.23942713e-02 -1.16512410e-01
 -1.84213161e-01 -4.04364794e-01 -9.35417891e-01 -9.50099468e-01
 -8.03756058e-01  8.55394006e-01  1.94499791e-01 -2.92858988e-01
 -8.45607936e-01  1.67372465e-01 -1.29004836e+00 -8.17116141e-01
  9.39648896e-02 -6.79626644e-01  2.19669621e-02 -1.10434629e-01
 -2.22849220e-01 -6.46266192e-02 -7.12709427e-02 -9.60111097e-02
 -1.44099474e-01 -2.31725097e-01  8.01823661e-02  2.40893736e-01
 -3.03506702e-01  4.22599554e-01  4.03706819e-01  4.87269491e-01
 -2.31222570e-01  4.39223982e-02  4.28148896e-01  1.22163750e-01
 -1.19004138e-01  2.51433581e-01  3.37624758e-01  4.22925740e-01
  4.07277972e-01  4.09621447e-01 -1.15205026e+00 -6.26782119e-01
 -8.20267618e-01 -8.37879002e-01 -6.26388431e-01 -1.79857522e-01
 -9.90133584e-01 -5.86092412e-01 -6.26187801e-01 -6.30408704e-01
 -5.08110344e-01 -3.16697598e-01 -1.22669563e-01  5.95274083e-02
  1.91392207e+00  4.32711720e-01  2.41685987e-01  6.93572581e-01
  4.72633928e-01 -3.34615201e-01  3.43363941e-01 -6.52757525e-01
 -3.45110506e-01 -6.48077965e-01 -7.96715975e-01 -8.63275468e-01
 -6.45489097e-01  8.99115026e-01 -1.68455631e-01  4.98885848e-02
 -1.21514106e+00 -1.63949221e-01 -2.74704814e-01  2.16929221e+00
  2.15102839e+00  1.81283772e-01  3.40925723e-01 -6.51267290e-01
 -8.62979591e-01 -6.73565626e-01  7.88424551e-01  4.17569160e-01
 -9.27477777e-01 -1.45768404e-01  1.64718628e-01  5.54620445e-01
  8.99279296e-01  2.79718161e-01 -3.36045593e-01 -4.01958078e-01
 -3.38460088e-01 -2.76770443e-01 -1.08478630e+00 -1.21380913e+00
 -4.36598033e-01 -7.03938723e-01 -1.11705732e+00 -7.70323455e-01
 -1.13122606e+00 -4.00622398e-01 -4.00622040e-01 -6.07209265e-01
 -3.67381543e-01 -3.49718630e-01 -5.90353310e-01 -5.91579497e-01
 -5.62907279e-01 -5.40197790e-01 -5.50510883e-01 -5.59606731e-01
 -5.94756007e-01 -7.47278929e-01 -6.12583458e-01 -2.41275370e-01
  5.97015060e-02  6.50967732e-02  1.90492302e-01  6.12678267e-02
 -1.25123978e-01  9.23863828e-01 -2.22266153e-01 -1.44227013e-01
  4.09547538e-01 -2.88688302e-01 -8.76617670e-01  2.45010421e-01
  1.26436040e-01  2.99386363e-02  1.66674209e+00  1.54218125e+00
  1.72353601e+00  1.67406750e+00  1.54218125e+00  1.03673780e+00
  9.73907173e-01  9.11804914e-01  8.41124952e-01  1.73833930e+00
  1.54386592e+00 -2.45256424e-01  1.53169215e-01 -2.32445732e-01
  6.23156615e-02 -5.60148060e-01  3.63864213e-01 -5.47306955e-01
 -3.02219212e-01 -7.72631049e-01  1.98150128e-01 -5.87154210e-01
  9.88954544e-01 -9.30026248e-02 -1.72671676e-01 -4.22636032e-01
 -3.08826208e-01  1.79890776e+00  6.76460087e-01  6.13382161e-01
  6.86040938e-01  1.70985949e+00  5.46206355e-01  4.75344867e-01
 -9.43435058e-02  4.74366695e-01  5.61433017e-01  2.34751254e-01
  8.32717657e-01  3.90175730e-01  5.21643221e-01 -8.41143429e-01
  2.95633525e-01  3.71665210e-01 -2.35212862e-01  7.44839847e-01
  4.41590458e-01  9.01653841e-02 -1.51555359e-01 -1.84827462e-01
 -1.68512940e-01 -2.28621304e-01  4.91608866e-02 -3.86154324e-01
  1.50243163e-01 -4.46949959e-01 -4.29742597e-02  5.32031298e-01
  5.45347333e-01  4.93538141e-01  4.55851942e-01  3.57746452e-01
 -3.52258354e-01  4.46279973e-01  3.48258853e-01 -6.65636480e-01
 -7.36602962e-01 -5.14956415e-01 -5.31580746e-01  1.35412887e-01
 -8.26035738e-01 -1.29399168e+00  4.95554537e-01 -2.68154085e-01
  1.86317772e-01 -3.18507522e-01 -4.34977084e-01 -1.10448313e+00
  3.67437929e-01  7.16455877e-01 -2.97159135e-01 -1.04500139e+00
  2.11313233e-01  4.03375179e-01 -6.60476506e-01  4.16712500e-02
  2.04664469e-01  4.33854938e-01 -3.76558632e-01 -1.39505732e+00
 -3.51218909e-01 -6.48434997e-01 -1.25846183e+00 -1.72048539e-01
 -1.43721163e-01  8.42014253e-01  8.77719343e-01  8.36102426e-01
  8.48297536e-01  3.01407248e-01  6.11612916e-01 -3.11261624e-01
 -2.79415190e-01  4.53822762e-01  8.40318382e-01  1.70789942e-01
  1.21376432e-01 -1.34031802e-01 -7.85041630e-01  3.88239920e-01
 -5.09646069e-03 -9.79375660e-01 -8.83433878e-01 -7.03718841e-01
 -8.80821526e-01 -6.44085705e-01 -6.67751789e-01 -2.34377384e-01
 -5.46484105e-02  1.53195739e-01 -3.10626417e-01 -7.92647898e-02
 -4.24424261e-01 -4.37525749e-01 -5.57318211e-01 -5.15186489e-01
 -4.04856324e-01 -5.95186114e-01 -4.35152173e-01 -5.43522060e-01
  1.47279039e-01  3.98986429e-01  4.97282892e-01  2.69938916e-01
  3.41542721e-01  4.59229439e-01  6.28647387e-01 -3.09022814e-01
  5.57142913e-01 -8.11598539e-01 -8.98853004e-01 -4.31610018e-01
 -5.32429636e-01 -3.49627465e-01 -9.79209468e-02 -1.01889634e+00
 -6.70990288e-01 -4.07528877e-01 -4.37945276e-01 -5.73234618e-01
 -1.87210664e-01  6.28572181e-02 -2.38310829e-01 -1.97395105e-02
  1.49641588e-01 -7.93188345e-03  3.52211654e-01  5.85486948e-01
 -2.19710827e-01 -8.60816956e-01 -1.35942623e-01 -2.93332905e-01
 -1.59312159e-01  7.62450993e-02  4.83398348e-01  4.12060916e-01
  2.19266906e-01 -1.43340096e-01  1.45370334e-01 -3.13449115e-01
  9.36250389e-01  6.13554776e-01 -2.65762154e-02 -9.29126740e-01
  8.93884599e-01  5.52447140e-01  5.57896674e-01 -3.34536582e-01
 -1.18792820e+00 -1.45408198e-01 -1.08593440e+00  3.22466940e-01
  4.52018738e-01  5.71480811e-01  3.47129792e-01  3.97304416e-01
  4.19663697e-01  2.58524328e-01 -5.61855376e-01 -6.44206047e-01
  1.15556931e+00  1.54139304e+00  1.80779743e+00 -4.26692218e-01
 -1.67961363e-02  1.92082211e-01  2.30761498e-01  1.33261099e-01
